Hotel Name,Advertised Price,Total Price
Best Western Fort Lee,The price is $172,$199 total
"Crowne Plaza Englewood, an IHG Hotel",The price is $173,$198 total
Best Western Plus Newark Airport West,The price is $174,$200 total
Ardsley Acres Hotel Westchester,The price is $174,$199 total
"Holiday Inn Express Newark Airport Elizabeth, an IHG Hotel",The price is $174,$199 total
Hilton Meadowlands,The price is $174,$205 total
"Holiday Inn Newark International Airport, an IHG Hotel",The price is $175,$201 total
Home away from Home,The price is $175,$218 total
The Floral Park Motor Lodge,The price is $175,$199 total
Homewood Suites by Hilton Newark-Cranford,The price is $177,$203 total
La Quinta Inn & Suites by Wyndham Secaucus Meadowlands,The price is $177,$209 total
Hilton Short Hills,The price is $178,$204 total
Home2 Suites by Hilton Newark Airport,The price is $178,$205 total
Clinton Inn Hotel & Event Center,The price is $178,$204 total
The Jane Hotel,The price is $179,$209 total
Marriott Saddle Brook,The price is $179,$205 total
Phoenix Hotel,The price is $179,$209 total
"Luxury 1 Bdrm (King)- mins to NYC, Airport, & Prudential Center/ Downtown Newark",The price is $179,$347 total
❤️Close to NYC🗽Free Parking🚗 Ground Level Studio,The price is $179,$358 total
Jazz On The Park Hostel,The price is $179,$209 total
Sky Hotel Flushing/LaGuardia Airport,The price is $179,$217 total
"Crowne Plaza Newark Airport, an IHG Hotel",The price is $180,$206 total
Hampton Inn Nanuet,The price is $180,$200 total
SpringHill Suites by Marriott Newark Liberty International,The price is $180,$207 total
Rodeway Inn Jersey City near Hoboken,The price is $180,$210 total
Days Hotel by Wyndham North Bergen /NYC Area,The price is $180,$212 total
"Holiday Inn Express Hotel & Suites Meadowlands Area, an IHG Hotel",The price is $180,$212 total
Royal Hotel Bronx,The price is $180,$210 total
Hyatt Place Fair Lawn Paramus,The price is $181,$208 total
Hilton Hasbrouck Heights/Meadowlands,The price is $182,$209 total
Courtyard by Marriott Secaucus Meadowlands,The price is $183,$215 total
Wyndham Garden North Bergen Near Secaucus,The price is $184,$216 total
"Holiday Inn Express Ramsey-Mahwah, an IHG Hotel",The price is $185,$211 total
Red Carpet Inn Elmwood Park,The price is $185,$212 total
The Kenilworth,The price is $185,$212 total
Courtyard by Marriott Newark Elizabeth,The price is $186,$218 total
DoubleTree by Hilton Newark Penn Station,The price is $186,$214 total
Embassy Suites Newark Airport,The price is $186,$213 total
Courtyard by Marriott Montvale,The price is $186,$213 total
Cabana Hotel Yankee Stadium,The price is $187,$218 total
Asiatic Hotel by LaGuardia Airport,The price is $187,$218 total
🔰Luxury 1BR Apt• Kng Bed• Rooftop DwnTwn Newark 5🌟,The price is $188,$396 total
Fairfield Inn & Suites Newark Liberty International Airport,The price is $188,$216 total
Residence Inn by Marriott Newark Elizabeth/Liberty International Airport,The price is $188,$220 total
Americana Inn,The price is $188,$234 total
Courtyard by Marriott Newark Downtown,The price is $188,$217 total
Fairfield Inn by Marriott East Rutherford Meadowlands,The price is $188,$221 total
Elmhurst Hotel,The price is $189,$220 total
❇️ROOFTOP TERRACE❇️ Luxury 1BR Downtown Newark - 20 Mins to NYC,The price is $189,$354 total
🌟RooftopTerrace🌟 Downtown Luxury 1BR-5 min walk 2 Prudential,The price is $189,$354 total
Modern and Stylish Downtown Newark,The price is $189,$359 total
La Quinta Inn & Suites by Wyndham Clifton/Rutherford,The price is $189,$217 total
"Crowne Plaza Saddle Brook, an IHG Hotel",The price is $190,$218 total
"Holiday Inn Express Jamaica - JFK AirTrain - NYC, an IHG Hotel",The price is $190,$224 total
Home2 Suites by Hilton Hasbrouck Heights,The price is $190,$218 total
Hampton Inn & Suites Fairfield,The price is $191,$218 total
The Local,The price is $192,$224 total
Ramada by Wyndham Rockville Centre,The price is $192,$214 total
Hilton Garden Inn Springfield,The price is $192,$224 total
Hampton Inn & Suites Newark-Harrison-Riverwalk,The price is $193,$221 total
Hotel Key LaGuardia Airport,The price is $193,$225 total
SpringHill Suites by Marriott East Rutherford Meadowlands/Carlstadt,The price is $193,$227 total
YMCA West Side,The price is $194,$194 total
Quality Suites NYC Gateway,The price is $194,$228 total
Hilton Woodcliff Lake,The price is $195,$223 total
Renaissance Newark Airport Hotel,The price is $195,$223 total
Delta Hotels by Marriott Woodbridge,The price is $195,$223 total
The Grand Summit Hotel,The price is $195,$224 total
Cheerful 3BR residential home with free parking,The price is $195,$350 total
The Baltic Hotel,The price is $196,$240 total
Hotel Opus Bronx,The price is $198,$231 total
Hampton Inn & Suites Staten Island,The price is $198,$231 total
"Vista LIC Hotel, BW Premier Collection",The price is $199,$232 total
7 Days Hotel Bronx,The price is $199,$232 total
Courtyard by Marriott Lyndhurst Meadowlands,The price is $199,$234 total
Meadowlands Plaza Hotel,The price is $199,$234 total
"Watt Hotel Rahway, Tapestry Collection by Hilton",The price is $200,$229 total
Spacious one bedroom one bathroom beautiful home,The price is $200,$350 total
LUXURY COCO CHANEL THEMED APARTMENT,The price is $200,$374 total
Hampton Inn & Suites Teaneck Glenpointe,The price is $200,$229 total
Hilton Newark Airport,The price is $200,$230 total
Nr Marriott*Airprt*FastWiFi*Train2NY,The price is $201,$348 total
Hilton Garden Inn New York / Staten Island,The price is $201,$235 total
Night Hotel Broadway,The price is $202,$250 total
Hampton Inn & Suites Yonkers,The price is $204,$235 total
The Vue Hotel Express,The price is $205,$253 total
"Home2 Suites by Hilton Rahway, NJ",The price is $205,$235 total
Comfort Inn Manhattan - Midtown West,The price is $206,$240 total
Hyatt Place Secaucus/Meadowlands,The price is $206,$242 total
Flushing Central Hotel,The price is $207,$241 total
Royal Regency Hotel,The price is $207,$248 total
Aloft Secaucus Meadowlands,The price is $208,$245 total
Baymont by Wyndham White Plains - Elmsford,The price is $209,$239 total
Residence Inn by Marriott Saddle River,The price is $209,$240 total
Leon Hotel LES,The price is $212,$271 total
Hyatt Place Fort Lee / George Washington Bridge,The price is $212,$242 total
Days Inn by Wyndham Brooklyn Marine Park,The price is $212,$250 total
Residence Inn by Marriott East Rutherford Meadowlands,The price is $212,$249 total
Super 8 by Wyndham North Bergen NJ/NYC Area,The price is $212,$250 total
Cambria Hotel West Orange,The price is $213,$244 total
Extended Stay America Suites Secaucus New York City Area,The price is $214,$251 total
Element Spring Valley,The price is $214,$238 total
Best Western Premier NYC Gateway Hotel,The price is $215,$255 total
Tranquil Luxury King<br>Suite | Rooftop | Gym | Lounge | Walk to Prudential Center,The price is $215,$430 total
"Holiday Inn New York City - Wall Street, an IHG Hotel",The price is $218,$272 total
DoubleTree by Hilton New York Downtown,The price is $218,$254 total
Four Points By Sheraton New York Downtown,The price is $219,$255 total
Teaneck Marriott at Glenpointe,The price is $219,$251 total
Element Harrison - Newark,The price is $219,$251 total
Residence Inn Secaucus Meadowlands,The price is $220,$259 total
Freehand New York,The price is $221,$291 total
Homewood Suites by Hilton Edgewater,The price is $221,$253 total
Hampton Inn Manhattan-Seaport-Financial District,The price is $221,$257 total
Extended Stay America Suites White Plains Elmsford,The price is $223,$255 total
Feather Factory,The price is $224,$260 total
Courtyard by Marriott Yonkers Westchester County,The price is $224,$257 total
Comfort Inn & Suites,The price is $224,$256 total
Hilton Garden Inn Ridgefield Park,The price is $224,$257 total
SoHo 54 Hotel,The price is $225,$296 total
Highbridge Hotel,The price is $225,$262 total
Family Friendly Three Bedroom Apartment outside of NYC,The price is $225,$358 total
Luxurious townhouse. Safe and quiet neighborhood centrally located near all rest,The price is $225,$387 total
"Holiday Inn Express New York City- Wall Street, an IHG Hotel",The price is $227,$283 total
Courtyard by Marriott West Orange,The price is $227,$260 total
The Gatsby Hotel,The price is $228,$303 total
Knights Inn Brooklyn Sunset Park,The price is $229,$270 total
DoubleTree by Hilton Hotel Newark Airport,The price is $229,$263 total
Pod Times Square,The price is $229,$289 total
"The Cloud One New York-Downtown, by the Motel One Group",The price is $229,$266 total
Sheraton Tribeca New York Hotel,The price is $229,$266 total
Moxy NYC Downtown,The price is $229,$295 total
Marriott Park Ridge,The price is $229,$262 total
Courtyard Long Island City/New York Manhattan View,The price is $229,$266 total
"The L Hotel, Ascend Hotel Collection",The price is $229,$266 total
Hotel Mimosa,The price is $229,$267 total
La Quinta Inn & Suites by Wyndham New York City Central Park,The price is $230,$300 total
Paramount Times Square,The price is $231,$309 total
Hampton Inn Manhattan/Downtown-Financial District,The price is $231,$269 total
Casa Blanca Hotel Brooklyn,The price is $231,$269 total
The Shelburne Sonesta New York,The price is $231,$314 total
LIC Hotel,The price is $232,$270 total
Courtyard by Marriott Wayne Fairfield,The price is $233,$267 total
Homewood Suites by Hilton Edison Woodbridge,The price is $234,$268 total
The Vue Inn Brooklyn,The price is $234,$272 total
The Flat NYC,The price is $235,$273 total
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",The price is $235,$275 total
Hotel 48LEX New York,The price is $236,$326 total
Orchard Street Hotel,The price is $236,$289 total
Element New York Times Square West,The price is $236,$275 total
Hampton Inn Garden City Long Island,The price is $237,$265 total
Hampton Inn NY-JFK,The price is $238,$277 total
Hampton Inn Carlstadt-At The Meadowlands,The price is $238,$280 total
Pod 51,The price is $239,$301 total
Courtyard by Marriott New York Downtown Manhattan/Financial District,The price is $239,$278 total
Pod 39,The price is $239,$301 total
Comfort Inn Edgewater on Hudson River,The price is $239,$274 total
Renaissance Meadowlands Hotel,The price is $239,$281 total
"Distrikt Hotel New York City, Tapestry Collection by Hilton",The price is $240,$302 total
King Hotel Brooklyn Sunset Park,The price is $240,$283 total
Eurostars Wall Street,The price is $240,$279 total
A place of home from home.,The price is $240,$337 total
Hudson River Hotel,The price is $241,$280 total
Element New York Wood Ridge,The price is $242,$277 total
Hilton Garden Inn New York/Manhattan-Midtown East,The price is $242,$281 total
"Crowne Plaza JFK Airport New York City, an IHG Hotel",The price is $243,$284 total
The Manhattan at Times Square Hotel,The price is $243,$323 total
The Holland Hotel,The price is $243,$283 total
Ameritania Hotel at Times Square,The price is $244,$307 total
Comfort Inn & Suites near Stadium,The price is $245,$284 total
Untitled at 3 Freeman Alley,The price is $245,$313 total
Motto by Hilton New York City Chelsea,The price is $245,$319 total
Hilton Garden Inn New York/Times Square Central,The price is $246,$310 total
The FIDI Hotel,The price is $246,$320 total
Comfort Inn Brooklyn,The price is $246,$286 total
"Hotel Indigo NYC Financial District, an IHG Hotel",The price is $246,$288 total
Best Western Jamaica Inn,The price is $246,$286 total
Home2 Suites by Hilton NY Long Island City/Manhattan View,The price is $247,$288 total
"Hilton Garden Inn Westchester Dobbs Ferry, NY",The price is $247,$282 total
The Boro Hotel,The price is $249,$311 total
Comfort Inn & Suites LaGuardia Airport,The price is $249,$289 total
Hyatt Centric Wall Street New York,The price is $249,$318 total
Fairfield Inn New York Manhattan/Financial District,The price is $249,$289 total
Quality Inn JFK Airport Rockaway Blvd,The price is $249,$293 total
The Lodge Red Hook,The price is $249,$289 total
"Holiday Inn Express & Suites Jersey City North - Hoboken, an IHG Hotel",The price is $250,$292 total
Mam Homes ,The price is $250,$392 total
Luxury Private Apartment—Walk to Train for NYC!,The price is $250,$393 total
JG Sohotel,The price is $250,$316 total
"The Time New York, part of JdV by Hyatt",The price is $251,$326 total
"Hotel Nyack, a JdV by Hyatt Hotel",The price is $251,$337 total
Four Points by Sheraton Midtown-Times Square,The price is $251,$292 total
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,The price is $251,$292 total
Midtown West Hotel,The price is $251,$307 total
The Wall Street Inn,The price is $252,$293 total
Adria Hotel And Conference Center,The price is $253,$294 total
Radisson Hotel JFK Airport,The price is $253,$294 total
Liberty View Brooklyn hotel,The price is $253,$294 total
Hyatt Place New York/Yonkers,The price is $254,$292 total
Moxy NYC Lower East Side,The price is $254,$325 total
The Lex NYC,The price is $254,$328 total
Comfort Inn JFK Airport,The price is $254,$295 total
The Fifty Sonesta Select New York,The price is $254,$342 total
"Avion Inn Near LGA Airport, Ascend Hotel Collection",The price is $255,$296 total
Residence Inn By Marriott West Orange,The price is $256,$293 total
Courtyard Jersey City Newport,The price is $256,$299 total
"Holiday Inn Express & Suites Jersey City - Holland Tunnel, an IHG Hotel",The price is $256,$299 total
Dream Midtown,The price is $257,$330 total
Ramada by Wyndham Bronx,The price is $258,$299 total
Harmony Suites,The price is $258,$303 total
Millennium Hilton New York One UN Plaza,The price is $258,$330 total
The Hotel @ Fifth Avenue,The price is $259,$321 total
Millennium Downtown New York,The price is $259,$336 total
Doxie Hotel,The price is $259,$301 total
Hotel Mulberry,The price is $259,$301 total
Hampton Inn White Plains/Tarrytown,The price is $259,$305 total
Residence Inn by Marriott Wayne,The price is $259,$297 total
TownePlace Suites by Marriott New York Long Island City/Manhattan View,The price is $259,$301 total
Corona Hotel,The price is $259,$301 total
Hilton New York JFK Airport,The price is $259,$301 total
Best Western Mill River Manor,The price is $260,$290 total
Moderne Hotel,The price is $260,$325 total
Residence Inn by Marriott White Plains Westchester County,The price is $260,$297 total
Fairfield Inn & Suites by Marriott North Bergen,The price is $260,$306 total
Fitzpatrick Manhattan Hotel,The price is $261,$326 total
John Hotel,The price is $262,$322 total
The Gallivant Times Square,The price is $262,$322 total
Lic Plaza Hotel,The price is $262,$304 total
Chelsea Inn,The price is $262,$374 total
Renaissance New York Chelsea Hotel,The price is $263,$340 total
Cambria Hotel White Plains - Downtown,The price is $263,$300 total
"The Algonquin Hotel Times Square, Autograph Collection",The price is $263,$335 total
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",The price is $263,$336 total
Newark Liberty International Airport Marriott,The price is $263,$303 total
SpringHill Suites by Marriott Tarrytown Westchester County,The price is $263,$301 total
"Holiday Inn Express New York City Times Square, an IHG Hotel",The price is $263,$323 total
Grayson Hotel in the Unbound Collection by Hyatt,The price is $264,$344 total
Hilton Garden Inn New York/Tribeca,The price is $264,$306 total
Courtyard by Marriott New York World Trade Center Area,The price is $264,$306 total
Radio Hotel,The price is $265,$308 total
TBA Times Square,The price is $266,$314 total
Five Towns Inn - JFK Airport,The price is $266,$297 total
The Ridge Hotel,The price is $266,$378 total
Pestana CR7 Times Square,The price is $266,$334 total
HGU New York,The price is $268,$311 total
Fitzpatrick Grand Central,The price is $268,$334 total
Henn na Hotel New York,The price is $269,$335 total
The Benjamin Royal Sonesta New York,The price is $269,$359 total
Aloft Long Island City - Manhattan View,The price is $269,$312 total
The Modernist Hotel,The price is $269,$332 total
"Candlewood Suites New York City-Times Square, an IHG Hotel",The price is $269,$332 total
La Quinta Inn & Suites by Wyndham Garden City,The price is $269,$300 total
Radisson Hotel New Rochelle,The price is $269,$322 total
Hyatt Place Long Island City/New York City,The price is $269,$312 total
"Holiday Inn Express NYC Brooklyn - Sunset Park, an IHG Hotel",The price is $269,$314 total
Best Western Plus Soho Hotel,The price is $269,$312 total
"Club Quarters Hotel, World Trade Center",The price is $271,$314 total
World Center Hotel,The price is $271,$314 total
Aloft New York LaGuardia Airport,The price is $271,$314 total
"Martinique New York on Broadway, Curio Collection by Hilton",The price is $271,$361 total
The Mansion at Glen Cove,The price is $272,$303 total
Courtyard by Marriott New York Manhattan/Times Square,The price is $272,$316 total
Marco LaGuardia Hotel,The price is $272,$316 total
YOTEL New York Times Square,The price is $272,$359 total
"Holiday Inn Westbury - Long Island, an IHG Hotel",The price is $272,$304 total
Hotel Le Bleu,The price is $273,$317 total
Ink 48 Hotel,The price is $274,$364 total
NH Collection New York Madison Avenue,The price is $275,$354 total
"Crowne Plaza Times Square Manhattan, an IHG Hotel",The price is $275,$384 total
Residence Inn Orangeburg,The price is $275,$306 total
Hotel Richland LES,The price is $275,$339 total
The Renwick,The price is $275,$349 total
"Club Quarters Hotel, Grand Central",The price is $275,$319 total
Hotel Boutique at Grand Central,The price is $275,$319 total
Chelsea Mews Guest House All Male,The price is $275,$319 total
"Holiday Inn Express Maspeth, an IHG Hotel",The price is $275,$321 total
Very cozy and private retreat Estudio/apartment,The price is $275,$335 total
Madison LES Hotel,The price is $275,$342 total
Red Lion Inn & Suites Long Island City,The price is $275,$319 total
Best Western Brooklyn-Coney Island Inn,The price is $275,$320 total
Aliz Hotel Times Square,The price is $276,$355 total
The Redbury New York,The price is $276,$355 total
Selina Chelsea,The price is $276,$343 total
Ravel Hotel Trademark Collection by Wyndham,The price is $277,$322 total
Courtyard by Marriott New York City Manhattan Fifth Avenue,The price is $278,$323 total
Courtyard by Marriott New York JFK Airport,The price is $278,$323 total
Archer Hotel New York,The price is $278,$323 total
SpringHill Suites by Marriott Tuckahoe Westchester County,The price is $278,$318 total
Fairfield Inn by Marriott JFK Airport,The price is $278,$323 total
"Insignia Hotel, Ascend Hotel Collection",The price is $278,$323 total
Cachet Boutique New York,The price is $279,$348 total
Red Roof PLUS+ Long Island - Garden City,The price is $279,$311 total
Executive Hotel Le Soleil New York,The price is $279,$339 total
Four Points by Sheraton Manhattan SoHo Village,The price is $279,$324 total
Residence Inn Marriott New York Downtown Manhattan/WTC Area,The price is $279,$326 total
"EVEN Midtown East Grand Central, an IHG Hotel",The price is $279,$351 total
Hyatt Place Garden City,The price is $279,$315 total
The Parc Hotel,The price is $279,$324 total
Union Hotel,The price is $279,$326 total
Pestana Park Avenue,The price is $279,$347 total
Ramada by Wyndham New York Times Square West,The price is $279,$324 total
Hotel 57,The price is $279,$370 total
The James New York - NoMad,The price is $279,$370 total
Courtyard by Marriott Rye,The price is $279,$319 total
The Lombardy Hotel,The price is $280,$336 total
Hilton Garden Inn New York/West 35th Street,The price is $280,$324 total
DoubleTree by Hilton New York Midtown Fifth Ave,The price is $280,$324 total
"Le Meridien New York, Fifth Avenue",The price is $280,$324 total
Courtyard Westbury Long Island,The price is $280,$312 total
Wyndham Garden Long Island City,The price is $280,$324 total
Dream Downtown,The price is $280,$375 total
Walker Hotel Tribeca,The price is $281,$360 total
The Frederick Hotel,The price is $281,$357 total
Hotel 369 Brooklyn,The price is $281,$326 total
Hilton Pearl River,The price is $281,$313 total
Hilton Garden Inn Westbury,The price is $281,$314 total
"Homewood Suites by Hilton Carle Place - Garden City, NY",The price is $283,$316 total
"The Draper New York, Tapestry Collection by Hilton",The price is $284,$329 total
Wyndham Garden Brooklyn Sunset Park,The price is $284,$339 total
Graduate New York,The price is $284,$391 total
Hilton New York Fashion District,The price is $284,$329 total
"Holiday Inn Express Roslyn - Manhasset Area, an IHG Hotel",The price is $284,$321 total
Hilton Garden Inn Queens/JFK Airport,The price is $284,$330 total
"Club Quarters, Times Square - Midtown",The price is $287,$333 total
The Evelyn Hotel,The price is $287,$364 total
Royalton New York,The price is $287,$373 total
Mint House at 70 Pine,The price is $287,$339 total
Hilton Garden Inn New York/Central Park South-Midtown West,The price is $287,$337 total
Rockville Centre Hotel,The price is $288,$321 total
The New Yorker A Wyndham Hotel,The price is $288,$368 total
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,The price is $289,$335 total
East Village Hotel,The price is $289,$335 total
"voco Times Square South, an IHG Hotel",The price is $289,$337 total
"Holiday Inn New York City - Times Square, an IHG Hotel",The price is $289,$337 total
Mondrian Park Avenue,The price is $289,$371 total
Residence Inn by Marriott Weehawken,The price is $289,$331 total
Opera House Hotel,The price is $289,$352 total
Wingate by Wyndham Bronx/Haven Park,The price is $289,$335 total
Westgate New York Grand Central,The price is $289,$373 total
Extended Stay America Suites New York City LaGuardia Airport,The price is $290,$336 total
Hilton Garden Inn New York/Midtown Park Ave,The price is $290,$336 total
Da Vinci Hotel,The price is $290,$336 total
The Solita Soho Hotel,The price is $290,$359 total
The One Boutique Hotel,The price is $290,$336 total
Nesva Hotel,The price is $290,$336 total
Hotel Edison Times Square,The price is $290,$377 total
Hampton Inn Manhattan/Times Square South,The price is $290,$337 total
Hotel Hendricks,The price is $290,$371 total
DoubleTree by Hilton Hotel New York City - Chelsea,The price is $292,$338 total
Park Terrace Hotel,The price is $293,$340 total
Hilton Garden Inn Roslyn,The price is $293,$327 total
"The Bernic Hotel New York City, Tapestry Collection by Hilton",The price is $293,$340 total
"Holiday Inn NYC - Lower East Side, an IHG Hotel",The price is $294,$342 total
Margaritaville Resort Times Square,The price is $296,$400 total
Sheraton Tarrytown Hotel,The price is $296,$339 total
